Date,Open_IONQ,High_IONQ,Low_IONQ,Close_IONQ,"Osc(5,15)_IONQ",Sig(9)_IONQ,Diff_IONQ,Volume_IONQ,UBB(2) - Upper Band_IONQ,BollMA (20) - Moving Average_IONQ,LBB(2) - Lower Band_IONQ,BollW - Bandwith_IONQ,%B_IONQ,RSI - Relative Strength Index_IONQ,Ichimoku - Conversion Line_IONQ,Ichimoku - Base(26)_IONQ,Ichimoku - Lag Line(26)_IONQ,Ichimoku  - Leading Span 1(26)_IONQ,Ichimoku  - Leading Span 2_IONQ,Stochastics - %DS(5)_IONQ,Stochastics - %DSS(3)_IONQ,Williams%R - WLPR(14)_IONQ,Directional Movement Index +DMI_IONQ,Directional Movement Index -DMI_IONQ,Directional Movement Index - ADX_IONQ,"Moving Average - MACD(12,26)_IONQ",Moving Average Signal Line - Sig(9)_IONQ,Moving Average Diff_IONQ,Average True Range - ATR(5)_IONQ,Rate of Change - ROC (1) on_IONQ,Open_VIX_INDEX,High_VIX_INDEX,Low_VIX_INDEX,Close_VIX_INDEX,SMAVG (50)_VIX_INDEX,SMAVG (100)_VIX_INDEX,SMAVG (200)_VIX_INDEX,Open_SPX,High_SPX,Low_SPX,Close_SPX,SMAVG (50)_SPX,SMAVG (100)_SPX,SMAVG (200)_SPX,Volume_SPX,SMAVG (15)_SPX
9/17/2021,10.08,10.14,10,10.06,0.022,0.0216,0.0004,2.01M,10.0647,9.995,9.9253,1.395,0.9662,56.7511,10.22,10.19,9.66,10.1125,10.395,54.42,58.1593,-78.4313,36.4508,7.6037,23.2433, ,-0.0445,0.0049,-0.0062,0.0111,18.37,21.51,18.35,20.81,17.86,17.97, ,4469.74,4471.52,4427.76,4432.99,4436.35,4326.92,4102.62,1.808B,590.087M
9/16/2021,10.03,10.46,10.02,10.05,0.0167,0.0192,-0.0025,3.043M,10.0551,9.992,9.9289,1.2634,0.9595,55.5515,10.215,10.19,10.18,10.1275,10.395,58.5557,59.9831,-78.8461,40.6652,6.8311,19.9943, ,-0.0232,0.001,-0.0089,0.0099,18.41,19.76,17.65,18.69,17.83,17.94, ,4477.09,4485.87,4443.8,4473.75,4434.1,4324.45,4098.76,531.4M,497.442M
9/15/2021,10.01,10.05,9.99,10.01,0.0293,0.017,0.0123,1.452M,10.0459,9.9885,9.9311,1.1487,0.6874,50.4466,10.025,10.005,10.44,10.1175,10.395,61.5022,59.6741,-53.3331,14.0843,10.4306,16.0527, ,-0.0502,-0.0031,-0.0114,0.0083,19.3,20.27,18.01,18.18,17.78,17.93, ,4447.49,4486.87,4438.37,4480.7,4431.79,4321.59,4094.5,609.921M,494.805M
9/14/2021,10.03,10.04,9.99,10,0.0293,0.013,0.0164,394.522k,10.0459,9.9885,9.9311,1.1487,0.6002,49.0891,10.025,10.005,10.91,10.1362,10.395,59.8913,57.0255,-52.9412,13.904,11.1585,16.1411, ,-0.061,-0.0041,-0.0135,0.0094,19.58,20.47,18.39,19.46,17.74,17.92, ,4479.33,4485.68,4435.46,4443.05,4429.05,4318.59,4090.29,530.13M,482.936M
9/13/2021,10.04,10.08,10,10.02,0.034,0.0076,0.0264,617.096k,10.0459,9.9885,9.9311,1.1487,0.7746,51.7203,10.025,10.005,10.69,10.135,10.395,57.6289,53.7767,-41.1763,14.6978,10.6538,16.5401, ,0.2547,-0.0043,-0.0158,0.0116,19.64,21.18,18.76,19.37,17.65,17.91, ,4474.81,4492.99,4445.7,4468.73,4427.23,4315.51,4086.22,545.226M,479.262M
9/10/2021,10.07,10.09,10,10,0.028,0.0013,0.0267,368.34k,10.0459,9.9885,9.9311,1.1487,0.6002,49.1915,10.02,10.005,10.05,10.16,10.395,53.5564,50.2227,-52.9412,16.0599,11.6411,16.5853, ,0.2349,-0.0065,-0.0187,0.0122,17.94,21.13,16.99,20.95,17.58,17.89, ,4506.92,4520.47,4457.66,4458.58,4424.26,4312.55,4082.06,490.386M,477.934M
9/9/2021,10.01,10.09,9.99,10.07,0.022,-0.0048,0.0268,1.583M,10.0469,9.989,9.9311,1.1599,1.1991,59.2828,10.015,10.005,9.82,10.16,10.395,50.1447,47.213,-11.765,17.7814,12.889,16.6341, ,0.1922,-0.0072,-0.0218,0.0146,19.44,19.54,17.17,18.8,17.47,17.87, ,4513.02,4529.9,4492.07,4493.28,4421.04,4309.32,4077.65,463.558M,481.439M
9/8/2021,10.01,10.01,9.98,10,0.008,-0.0098,0.0178,274.553k,10.0304,9.9855,9.9406,0.9,0.6613,49.7014,9.975,9.985,9.24,10.1575,10.395,46.9669,44.5786,-20.0004,10.0447,14.4917,16.6866, ,0.194,-0.0152,-0.0254,0.0103,18.97,19.64,17.78,17.96,17.42,17.86, ,4518.09,4521.79,4493.95,4514.07,4417.01,4306.02,4072.97,467.052M,482.66M
9/7/2021,10,10.01,9.99,10.01,0.0053,-0.0124,0.0178,550.983k,10.0304,9.9855,9.9406,0.9,0.7726,51.3029,9.965,9.98,8.53,10.1575,10.385,44.5273,42.4101,-10.0002,10.4052,13.8156,16.576, ,0.2237,-0.018,-0.028,0.0101,16.94,18.39,16.89,18.14,17.38,17.84, ,4535.38,4535.38,4513,4520.03,4412.54,4302.73,4068.31,484.896M,482.949M
9/3/2021,10,10,9.97,9.98,0,-0.0138,0.0138,273.536k,10.029,9.985,9.941,0.8822,0.4432,46.5007,9.96,9.98,8.44,10.1588,10.385,42.2416,40.5053,-40.0008,9.6149,14.2918,16.768, ,0.2354,-0.0223,-0.0305,0.0083,16.27,17.06,16.08,16.41,17.32,17.82, ,4532.42,4541.45,4521.3,4535.43,4407.75,4299.24,4063.55,414.286M,481.485M
9/2/2021,9.98,10,9.96,9.97,-0.0027,-0.0136,0.0109,745.387k,10.0312,9.983,9.9348,0.9658,0.3652,44.8165,9.96,9.98,8.41,10.2,10.385,40.4614,39.2306,-58.3331,9.9328,14.7643,16.553, ,0.2944,-0.0244,-0.0326,0.0082,16.27,16.98,15.73,16.41,17.32,17.83, ,4534.48,4545.85,4524.66,4536.95,4402.37,4295.13,4058.92,463.548M,478.92M
9/1/2021,9.96,10,9.96,9.97,-0.0073,-0.0119,0.0046,458.993k,10.0314,9.9835,9.9356,0.9589,0.359,44.8165,9.97,9.98,7.63,10.2125,10.385,38.813,39.4509,-61.5383,10.3567,15.3945,16.3214, ,0.2906,-0.0258,-0.0347,0.0089,16.06,16.71,15.68,16.11,17.31,17.83, ,4528.8,4537.11,4522.02,4524.09,4396.47,4291.17,4054.37,479.401M,476.314M
8/31/2021,9.99,10,9.96,9.99,-0.0193,-0.0086,-0.0107,260.704k,10.0316,9.983,9.9344,0.9741,0.572,47.3894,9.97,9.98,7.25,10.2375,10.385,38.4175,41.4846,-46.1541,10.7842,16.0298,16.0721, ,0.2691,-0.0271,-0.0369,0.0098,15.98,17.07,15.91,16.48,17.33,17.84, ,4529.75,4531.39,4515.8,4522.68,4390.92,4287.21,4049.68,715.483M,475.989M
8/30/2021,9.97,9.99,9.95,9.98,-0.022,-0.003,-0.019,218.609k,10.0325,9.9805,9.9285,1.0411,0.4952,45.9486,9.97,9.98,7.73,10.25,10.385,41.1222,45.4661,-53.8466,10.2176,16.6686,15.8035, ,0.2552,-0.0305,-0.0393,0.0088,16.77,16.8,15.98,16.19,17.35,17.84, ,4513.76,4537.36,4513.76,4528.79,4384.96,4283.27,4044.75,416.021M,459.159M
8/27/2021,9.96,9.985,9.94,9.98,-0.0273,0.0036,-0.031,186.315k,10.0344,9.978,9.9216,1.131,0.5177,45.9486,9.97,9.98,7.51,10.265,10.385,44.9142,50.038,-53.8466,10.1299,17.3091,15.1735, ,0.1365,-0.0333,-0.0415,0.0082,17.95,18.22,16.11,16.39,17.44,17.85, ,4474.1,4513.33,4474.1,4509.37,4377.71,4278.96,4039.97,432.333M,461.148M
8/26/2021,9.95,9.98,9.95,9.96,-0.0227,0.0113,-0.0339,366.841k,10.0368,9.975,9.9132,1.2392,0.3787,43.2697,9.98,9.975,9.2,10.2975,10.385,50.3618,54.019,-69.2308,10.5536,17.1036,14.3281, ,0.1268,-0.0365,-0.0436,0.0071,17.46,19.27,17.16,18.84,17.47,17.86, ,4493.75,4495.9,4468.99,4470,4371.96,4274.66,4035.15,417.989M,464.031M
8/25/2021,9.96,10,9.92,9.92,-0.016,0.0187,-0.0347,619.325k,10.0403,9.9725,9.9047,1.3595,0.1128,37.5184,9.985,9.975,10.4,10.2975,10.385,54.838,55.8264,-100,11.1298,18.0376,13.6085, ,0.1479,-0.0379,-0.0454,0.0075,17.42,17.5,16.46,16.79,17.46,17.85, ,4490.45,4501.71,4485.66,4496.19,4367.04,4270.7,4030.55,491.85M,468.764M
8/24/2021,9.95,9.99,9.94,9.98,-0.0067,0.0242,-0.0309,686.447k,10.0394,9.973,9.9066,1.3308,0.5527,43.6873,9.99,9.975,10.93,10.3125,10.385,56.8571,54.7619,-58.3339,11.9368,17.5328,12.8335, ,0.1459,-0.0351,-0.0472,0.0121,16.96,17.51,16.94,17.22,17.46,17.86, ,4484.4,4492.81,4482.28,4486.23,4362.04,4266.52,4025.62,431.884M,474.452M
8/23/2021,9.99,9.99,9.93,9.96,0.002,0.0284,-0.0264,728.063k,10.0393,9.9705,9.9017,1.3809,0.4237,40.6677,9.99,10.05,11.07,10.3538,10.385,55.7841,50.581,-69.2308,12.4612,18.303,12.36, ,0.1483,-0.0371,-0.0502,0.0131,18.83,18.95,16.95,17.15,17.44,17.86, ,4450.29,4489.88,4450.29,4479.53,4357.42,4261.86,4020.74,475.01M,482.946M
8/20/2021,10,10.02,9.945,9.99,0.012,0.0313,-0.0193,797.327k,10.0393,9.97,9.9007,1.3898,0.6443,43.9503,9.9975,10.075,11.94,10.3938,10.385,51.6445,44.0869,-46.1541,13.1025,17.9583,11.8501, ,0.1696,-0.0372,-0.0535,0.0164,22.74,23.9,18.18,18.56,17.41,17.88, ,4410.56,4444.35,4406.8,4441.67,4352.78,4256.79,4015.56,525.314M,484.951M
8/19/2021,10,10.01,9.98,10,0.0227,0.0321,-0.0094,359.466k,10.0372,9.968,9.8988,1.3878,0.7313,45.0765,10,10.125,11.3,10.415,10.385,44.3144,36.4754,-35.7143,13.935,16.1344,11.559, ,0.2096,-0.0397,-0.0576,0.0179,23.12,24.74,20.37,21.67,17.37,17.89, ,4382.44,4418.61,4367.73,4405.8,4348.73,4251.96,4010.2,542.963M,496.916M
8/18/2021,10.01,10.01,9.97,9.98,0.0307,0.0305,0.0001,164.352k,10.0336,9.966,9.8984,1.3575,0.6035,42.3322,9.99,10.15,10.01,10.415,10.385,36.3018,29.0446,-50.0003,14.2718,16.5243,11.8856, ,0.2077,-0.0434,-0.0621,0.0187,17.56,21.64,17.31,21.57,17.29,17.89, ,4440.94,4454.32,4397.59,4400.27,4345.01,4247.61,4004.72,481.865M,493.502M
8/17/2021,10,10.01,9.965,10.01,0.038,0.0263,0.0117,442.914k,10.0332,9.963,9.8928,1.4086,0.8349,45.4987,9.99,10.18,9.99,10.4925,10.385,28.8102,22.5374,-28.5713,14.712,17.034,12.2372, ,0.1848,-0.0454,-0.0668,0.0214,17.31,19.56,16.71,17.91,17.2,17.86, ,4462.12,4462.12,4417.83,4448.08,4341.55,4243.35,3999.07,471.397M,496.955M
8/16/2021,10.03,10.04,9.97,10,0.0413,0.0187,0.0226,243.73k,10.0269,9.96,9.8931,1.344,0.7988,44.2069,9.985,10.245,10.05,10.5,10.385,22.0219,17.2463,-35.7143,15.2019,17.2313,12.6159, ,0.0996,-0.0504,-0.0721,0.0217,17.05,17.71,16.02,16.12,17.17,17.88, ,4461.65,4480.26,4437.66,4479.71,4337.12,4237.97,3993.38,462.926M,500.962M
8/13/2021,10.04,10.05,9.95,10.02,0.0447,0.0089,0.0358,631.416k,10.022,9.9575,9.893,1.2947,0.9848,46.2424,9.985,10.245,10.01,10.495,10.385,16.7803,13.3476,-21.4283,15.97,18.1019,13.105, ,0.1028,-0.055,-0.0775,0.0225,15.68,15.72,15.19,15.45,17.18,17.93, ,4464.84,4468.37,4460.82,4468,4332.12,4232.06,3987.33,375.817M,503.281M
8/12/2021,10,10.05,9.95,10.01,0.0333,-0.0043,0.0376,1.2M,10.055,9.9625,9.87,1.8568,0.7568,45.0681,9.98,10.245,10.06,10.4825,10.385,12.9367,10.4518,-28.5713,17.1172,19.4023,13.6318, ,0.1099,-0.0622,-0.0832,0.021,16.33,16.42,15.49,15.59,17.23,17.98, ,4446.08,4461.77,4435.96,4460.83,4326.62,4226.49,3981.95,424.463M,507.821M
8/11/2021,10.05,10.05,9.99,10,0.0307,-0.0197,0.0504,400.329k,10.0787,9.9675,9.8563,2.2303,0.6462,43.9307,9.98,10.275,10.05,10.4513,10.385,10.3258,8.2016,-35.7143,18.3406,17.9301,14.199, ,0.1098,-0.0694,-0.0884,0.0191,16.81,17.09,15.87,16.06,17.27,18.01, ,4442.18,4449.44,4436.42,4447.7,4321.56,4221.29,3976.65,474.514M,510.054M
8/10/2021,9.98,10.01,9.97,10,0.028,-0.0384,0.0664,201.551k,10.1054,9.974,9.8426,2.6341,0.599,43.9307,9.96,10.275,10.01,10.4325,10.385,8.0928,6.3551,-23.0767,16.3364,18.6737,15.2042, ,0.1165,-0.0765,-0.0932,0.0167,16.82,17.05,16.34,16.79,17.3,18.06, ,4435.79,4445.21,4430.03,4436.75,4316.65,4215.94,3971.74,463.045M,515.674M
8/9/2021,9.99,10.005,9.98,10,0.0193,-0.0596,0.0789,540.053k,10.1863,9.9895,9.7927,3.9406,0.5267,43.9307,9.9575,10.315,10,10.4025,10.385,6.1862,4.9919,-23.0767,16.7669,18.507,15.8602, ,0.1151,-0.0845,-0.0974,0.0129,17.12,17.39,16.59,16.72,17.3,18.11, ,4437.77,4439.39,4424.74,4432.35,4312,4210.73,3966.82,445.845M,530.993M
8/6/2021,9.99,10,9.93,9.94,0.0087,-0.0837,0.0924,283.413k,10.2969,10.0125,9.7281,5.6806,0.3725,37.7381,9.955,10.315,10.02,10.4025,10.385,4.7864,4.0902,-70.3704,17.1427,19.2734,16.7008, ,0.125,-0.0935,-0.1006,0.0071,17.46,17.5,16.14,16.15,17.3,18.13, ,4429.07,4440.82,4429.07,4436.52,4307.37,4206.15,3961.83,475.579M,549.584M
8/5/2021,9.94,9.98,9.93,9.98,-0.0073,-0.1107,0.1033,372.271k,10.3929,10.0405,9.6881,7.0205,0.4142,40.5077,9.97,10.35,10,10.4025,10.385,4.0031,3.6924,-73.3334,16.6489,20.1059,17.5354, ,0.1196,-0.0975,-0.1024,0.0049,17.73,17.84,17.23,17.28,17.33,18.17, ,4408.86,4429.76,4408.86,4429.1,4302.56,4201.41,3956.87,488.983M,557.033M
8/4/2021,9.97,9.98,9.92,9.96,-0.03,-0.1398,0.1098,185.143k,10.4503,10.0625,9.6747,7.707,0.3678,38.4091,9.97,10.35,10.07,10.4025,10.385,3.481,3.6498,-82.857,17.14,20.6989,18.1607, ,0.0841,-0.1052,-0.1036,-0.0017,18.23,18.9,17.67,17.97,17.36,18.2, ,4415.95,4416.17,4400.23,4402.66,4297.74,4196.81,3951.86,577.171M,558.748M
8/3/2021,9.95,9.96,9.92,9.94,-0.0473,-0.1681,0.1208,142.788k,10.5042,10.0865,9.6688,8.2818,0.3246,36.3233,9.965,10.35,10,10.4025,10.385,3.5931,3.888,-91.1111,16.5897,21.4023,18.8342, ,0.0783,-0.1116,-0.1032,-0.0084,19.17,20.44,17.7,18.04,17.37,18.22, ,4392.74,4423.79,4373,4423.15,4293.62,4192.21,3947.26,559.292M,555.388M
8/2/2021,9.93,9.98,9.91,9.93,-0.074,-0.1967,0.1227,197.422k,10.5699,10.116,9.6621,8.9737,0.2951,35.3062,9.965,10.35,10.01,10.3475,10.385,3.8752,4.1166,-93.9999,16.9462,21.8622,19.3086, ,0.0609,-0.116,-0.101,-0.015,18.16,19.87,17.99,19.46,17.41,18.26, ,4406.86,4422.18,4384.81,4387.16,4288.28,4187.37,3942.56,505.091M,547.915M
7/30/2021,9.91,9.96,9.91,9.92,-0.1053,-0.2222,0.1169,139.113k,10.6153,10.1435,9.6717,9.302,0.2631,34.3322,9.9675,10.35,9.98,10.385,10.39,4.1959,4.3626,-96.4285,16.5256,22.6533,19.8195, ,0.0787,-0.119,-0.0973,-0.0217,19.69,19.72,17.53,18.24,17.43,18.29, ,4395.12,4412.25,4389.65,4395.26,4283.72,4182.49,3938.07,704.784M,546.289M
7/29/2021,9.91,9.9999,9.91,9.91,-0.138,-0.2403,0.1023,282.747k,10.7006,10.1825,9.6644,10.1764,0.237,33.401,10.05,10.35,9.97,10.4138,10.45,4.2786,4.635,-98.5507,16.932,23.2103,20.1409, ,0.0716,-0.12,-0.0919,-0.0281,17.91,18.01,17.19,17.7,17.51,18.35, ,4403.59,4429.97,4403.59,4419.15,4278.13,4177.29,3933.65,491.759M,533.828M
7/28/2021,9.95,9.96,9.91,9.93,-0.162,-0.2467,0.0847,301.963k,10.7683,10.2215,9.6747,10.6994,0.2335,34.3044,10.075,10.35,9.97,10.4138,10.4844,4.6134,5.2148,-95.6521,15.7568,24.2039,20.4872, ,0.0744,-0.1185,-0.0849,-0.0337,19.41,19.62,17.52,18.31,17.58,18.43, ,4402.95,4415.47,4387.01,4400.64,4272.3,4171.31,3929.23,533.658M,538.517M
7/27/2021,9.95,9.98,9.92,9.93,-0.198,-0.2433,0.0453,199.995k,10.8,10.2525,9.705,10.6803,0.2055,34.3044,10.125,10.35,9.99,10.45,10.4844,5.0129,6.5179,-95.6521,16.113,24.299,20.437, ,0.0744,-0.117,-0.0764,-0.0405,18.62,20.44,18.25,19.36,17.61,18.49, ,4416.38,4416.38,4372.51,4401.46,4267.55,4165.73,3924.61,531.511M,537.522M
7/26/2021,9.94,10.03,9.93,9.95,-0.234,-0.229,-0.005,243.152k,10.8163,10.2805,9.7447,10.4239,0.1916,35.1234,10.15,10.35,9.98,10.4725,10.4844,6.018,9.3323,-93.3333,16.5295,24.4962,20.451, ,0.0689,-0.1133,-0.0663,-0.047,18.67,19.39,17.53,17.58,17.6,18.58, ,4409.58,4422.73,4405.45,4422.3,4263,4159.4,3919.84,497.708M,540.743M
7/23/2021,9.98,9.98,9.92,9.95,-0.2693,-0.2036,-0.0658,240.907k,10.818,10.3025,9.787,10.0068,0.1581,35.1234,10.18,10.35,9.98,10.4462,10.4844,8.5226,13.8836,-93.3333,15.1349,25.5168,20.5303, ,0.0688,-0.109,-0.0546,-0.0544,16.98,17.48,16.33,17.2,17.71,18.67, ,4381.2,4415.18,4381.2,4411.79,4256.8,4153.37,3914.83,443.919M,536.483M
7/22/2021,9.93,9.97,9.9,9.96,-0.2853,-0.1682,-0.1171,709.502k,10.8095,10.32,9.8305,9.487,0.1323,35.4887,10.245,10.35,9.96,10.4325,10.4844,13.4563,20.0269,-92.771,15.0986,26.1232,20.1451, ,0.0752,-0.1019,-0.0409,-0.0609,17.59,18.45,17.4,17.69,17.92,18.74, ,4361.27,4369.87,4350.06,4367.48,4249.83,4147.96,3909.57,457.946M,539.638M
7/21/2021,9.95,9.97,9.9,9.92,-0.304,-0.1294,-0.1746,626.917k,10.799,10.3275,9.856,9.131,0.0679,32.8965,10.245,10.35,9.92,10.41,10.4844,19.672,27.2078,-97.5903,15.4975,26.8135,19.6374, ,0.0773,-0.0924,-0.0257,-0.0666,19.73,19.82,17.81,17.91,18,18.8, ,4331.13,4359.7,4331.13,4358.69,4245.52,4143.3,3904.78,558.817M,548.223M
7/20/2021,9.99,10.035,9.93,9.95,-0.304,-0.0827,-0.2213,728.357k,10.7827,10.3365,9.8903,8.6343,0.0669,33.8436,10.26,10.365,9.98,10.41,10.4844,26.9523,34.7904,-97.7012,15.8874,26.4099,19.0907, ,0.0862,-0.0748,-0.0091,-0.0657,20.89,22.97,19.37,19.73,18.04,18.9, ,4265.11,4336.84,4262.05,4323.06,4242.12,4137.83,3899.73,692.84M,541.92M
7/19/2021,10.2,10.2,9.94,9.95,-0.268,-0.03,-0.238,701.842k,10.7654,10.347,9.9286,8.087,0.0256,33.8436,10.295,10.4125,9.96,10.405,10.4844,34.9991,41.6211,-98.8372,16.4642,27.0231,18.6456, ,0.0875,-0.0543,0.0074,-0.0617,19.61,25.09,19.27,22.5,17.98,18.99, ,4296.4,4296.4,4233.13,4258.49,4240.31,4132.89,3895.01,724.702M,531.362M
7/16/2021,10.11,10.25,10.09,10.12,-0.1953,0.021,-0.2164,214.831k,10.7422,10.364,9.9858,7.2979,0.1774,39.3837,10.345,10.4426,9.99,10.405,10.4844,42.4199,47.1867,-89.4737,17.964,24.2293,18.2121, ,-0.0363,-0.0274,0.0228,-0.0502,16.8,18.7,16.03,18.45,17.9,18.98, ,4367.43,4375.09,4322.53,4327.16,4239.17,4129.56,3890.54,587.319M,551.105M
7/15/2021,10.16,10.35,10.1,10.11,-0.1313,0.0632,-0.1945,276.606k,10.7359,10.3735,10.0111,6.987,0.1364,38.8368,10.385,10.445,10,10.395,10.4844,47.4444,51.654,-90.7895,18.9504,25.2166,18.4708, ,-0.0247,-0.01,0.0354,-0.0454,16.7,18.09,16.56,17.01,17.91,19.03, ,4369.02,4369.02,4340.7,4360.03,4235.98,4125.1,3885.58,514.704M,544.544M
7/14/2021,10.4,10.4,10.04,10.13,-0.0693,0.0956,-0.1649,339.893k,10.7316,10.3895,10.0474,6.5862,0.1208,39.4986,10.385,10.445,9.98,10.285,10.4844,51.6958,55.5554,-88.1579,20.5909,27.3995,18.8003, ,-0.0023,0.0134,0.0467,-0.0333,17.34,17.51,15.95,16.33,17.96,19.09, ,4380.11,4393.68,4362.36,4374.3,4232.07,4120.26,3880.54,526.772M,541.997M
7/13/2021,10.46,10.46,10.28,10.31,-0.0053,0.1133,-0.1186,118.365k,10.7269,10.4055,10.0841,6.1775,0.3514,46.0579,10.54,10.445,10.01,10.235,10.4844,55.8219,58.8369,-68.0555,23.2863,22.2593,19.1551, ,0.0081,0.041,0.055,-0.014,16.39,17.23,15.94,17.12,18,19.15, ,4381.07,4392.37,4366.92,4369.21,4228.44,4115.59,3875.16,447.201M,541.422M
7/12/2021,10.53,10.59,10.42,10.46,0.0487,0.1116,-0.063,173.9k,10.738,10.416,10.094,6.182,0.5683,52.8492,10.555,10.445,10,10.19,10.4844,59.1484,61.4854,-42.5,24.7932,18.6667,20.4552, ,-0.057,0.0573,0.0586,-0.0012,16.85,17.52,16.14,16.17,18.03,19.2, ,4372.41,4386.68,4364.03,4384.63,4224.68,4111.04,3869.54,480.702M,550.65M
7/9/2021,10.38,10.51,10.36,10.5,0.064,0.0948,-0.0308,325.62k,10.75,10.4215,10.093,6.3036,0.6195,54.8519,10.555,10.435,10.02,10.1899,10.565,61.5404,62.9455,-37.5,23.4536,19.7898,20.9443, ,-0.0252,0.0621,0.0589,0.0032,17.88,18.13,16.08,16.18,18.06,19.26, ,4329.38,4371.6,4329.38,4369.55,4221.21,4106.5,3863.81,517.859M,625.457M
7/8/2021,10.44,10.52,10.35,10.42,0.1167,0.0708,0.0459,341.277k,10.7556,10.424,10.0924,6.3616,0.494,51.434,10.53,10.435,10.01,10.1675,10.565,63.7673,62.342,-47.5,24.6696,20.8159,21.9036, ,-0.0397,0.0632,0.058,0.0051,17.74,21.29,17.74,19,18.08,19.31, ,4321.07,4330.88,4289.37,4320.82,4217.49,4102.13,3858.54,562.095M,637.107M
7/7/2021,10.6,10.65,10.39,10.44,0.17,0.0409,0.1291,274.592k,10.7733,10.433,10.0927,6.5235,0.5103,52.354,10.4775,10.425,10,10.1625,10.565,63.5287,58.9663,-45.0001,26.0934,20.6592,22.9368, ,0.0027,0.0718,0.0568,0.0151,16.43,17.64,16.08,16.2,18.05,19.32, ,4351.01,4361.88,4329.79,4358.13,4214.81,4098.27,3853.34,518.731M,640.181M
7/6/2021,10.53,10.65,10.33,10.53,0.1913,0.0071,0.1842,356.201k,10.7733,10.433,10.0927,6.5235,0.6425,56.5836,10.44,10.425,10,10.1625,10.565,59.73,53.2442,-33.75,28.4231,22.5037,23.807, ,0.0484,0.0797,0.053,0.0267,15.77,17.94,15.73,16.44,18.08,19.37, ,4356.46,4356.46,4314.37,4343.54,4211.4,4093.86,3848.14,579.836M,638.667M
7/2/2021,10.7,10.73,10.455,10.48,0.184,-0.0211,0.2051,147.084k,10.7657,10.4185,10.0713,6.6646,0.5886,54.6955,10.4,10.405,10,10.1625,10.73,53.64,46.3574,-40.0001,31.6529,20.6221,24.7443, ,0.0375,0.0795,0.0463,0.0332,15.53,15.54,14.25,15.07,18.1,19.42, ,4326.6,4355.43,4326.6,4352.34,4208.13,4089.52,3843.21,433.797M,633.519M
7/1/2021,10.64,10.71,10.6118,10.7,0.16,-0.0399,0.1999,249.322k,10.7718,10.3995,10.0272,7.1603,0.9036,66.5137,10.4,10.405,9.94,10.1875,10.905,46.3627,39.6257,-12.5,34.8093,16.9927,25.0245, ,0.0552,0.0832,0.038,0.0452,15.62,16.01,15.31,15.48,18.17,19.49, ,4300.73,4320.66,4300.73,4319.94,4203.78,4085.11,3838.38,491.253M,635.696M
6/30/2021,10.8,10.8,10.35,10.69,0.09,-0.0466,0.1366,440.184k,10.7422,10.367,9.9918,7.2381,0.9305,66.2055,10.4,10.405,9.98,10.19,10.905,39.0694,34.6889,-22.0428,35.9996,17.5738,24.3038, ,0.0516,0.0643,0.0267,0.0376,16.18,17.31,15.58,15.83,18.21,19.55, ,4290.65,4302.43,4287.96,4297.5,4200.85,4081.06,3833.78,586.724M,637.219M
6/29/2021,10.49,10.58,10.3101,10.55,-0.02,-0.0367,0.0167,285.919k,10.7094,10.3325,9.9556,7.296,0.7885,61.6124,10.4,10.405,9.96,10.19,10.905,33.4448,32.6451,-37.8601,33.8047,20.5665,23.5276, ,0.094,0.0402,0.0173,0.0229,15.69,16.31,14.1,16.02,18.27,19.6, ,4293.21,4300.52,4287.04,4291.8,4197.6,4076.96,3829.21,464.267M,630.789M
6/28/2021,10.54,10.8,10.45,10.49,-0.1027,-0.0069,-0.0958,551.185k,10.6967,10.304,9.9113,7.6224,0.7368,59.4174,10.4,10.405,9.94,10.19,10.905,31.5523,33.8831,-44.9439,37.3467,17.2903,23.4645, ,0.0979,0.0231,0.0116,0.0115,16.07,16.46,15.39,15.76,18.29,19.66, ,4284.9,4292.14,4274.67,4290.61,4195.03,4072.76,3824.46,534.471M,638.644M
6/25/2021,10.26,10.44,10.26,10.39,-0.152,0.0393,-0.1913,348.064k,10.6856,10.2785,9.8714,7.9205,0.637,55.4774,10.3,10.395,9.93,10.225,10.905,32.9382,37.6691,-56.1798,28.5958,20.2889,22.4458, ,0.0542,0.0071,0.0087,-0.0016,16.04,16.17,15.21,15.62,18.3,19.73, ,4274.45,4286.12,4271.16,4280.7,4192.92,4068.15,3819.7,1.021B,634.156M
6/24/2021,10.16,10.3095,10.155,10.3,-0.1527,0.094,-0.2467,700.507k,10.6861,10.2555,9.8249,8.3966,0.5517,51.5461,10.385,10.385,9.92,10.2375,11.085,37.1589,43.2126,-66.2921,25.2556,21.8325,22.8653, ,0.0591,-0.0033,0.0091,-0.0124,15.99,16.05,14.19,15.97,18.32,19.83, ,4256.97,4271.28,4256.97,4266.49,4190.72,4063.61,3815.29,488.899M,597.162M
6/23/2021,10.11,10.13,10.08,10.11,-0.134,0.1464,-0.2804,124.325k,10.6845,10.2405,9.7965,8.6715,0.353,41.4032,10.4426,10.385,9.91,10.2775,11.36,42.9102,49.3283,-87.6405,19.7577,23.6872,24.0649, ,0.0147,-0.0073,0.0122,-0.0195,16.25,16.84,14.86,16.32,18.34, , ,4249.27,4256.6,4241.43,4241.84,4187.88,4058.68,3810.62,476.503M,601.906M
